t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
1677.534856,-0.962,-0.148,0.44,,,-75.0,
1677.584904,-0.724,-0.368,0.704,,,-75.0,
1677.634952,-0.592,-0.456,0.96,,,-75.0,
1677.685,-0.698,-0.176,0.604,,,-75.0,
1677.735856,-0.906,-0.222,0.344,,,-75.0,
1677.785904,-1.152,-0.002,-0.048,,,-75.0,
1677.835952,-1.072,0.05,0.024,,,-75.0,
1677.886,-0.852,-0.016,0.386,,,-75.0,
1677.935856,-0.792,-0.184,0.518,,,-75.0,
1677.985904,-0.75,-0.186,0.668,,,-75.0,
1678.035952,-0.656,-0.082,0.7,,,-75.0,
1678.086,-0.712,-0.144,0.56,,,-75.0,
1678.135856,-0.776,-0.008,0.412,,,-79.0,
1678.185904,-0.918,0.038,0.284,,,-79.0,
1678.235952,-1.026,0.054,0.12,,,-79.0,
1678.286,-1.076,0.056,0.056,,,-79.0,
1678.335856,-1.05,-0.01,0.062,,,-75.0,
1678.385904,-0.868,-0.036,0.38,,,-75.0,
1678.435952,-0.72,-0.288,0.85,,,-75.0,
1678.486,-0.704,-0.2,0.846,,,-75.0,
1678.535856,-0.754,-0.136,0.558,,,-80.0,
1678.585904,-0.846,-0.122,0.316,,,-80.0,
1678.635952,-0.962,-0.05,0.152,,,-80.0,
1678.686,-1.072,0.124,0.012,,,-80.0,
1678.736856,-1.008,0.088,0.08,,,-76.0,
1678.786904,-0.882,0.022,0.402,,,-76.0,
1678.836952,-0.788,-0.172,0.684,,,-76.0,
1678.887,-0.73,-0.242,0.68,,,-76.0,
1678.936856,-0.784,-0.1,0.51,,,-81.0,
1678.986904,-0.856,-0.112,0.318,,,-81.0,
1679.036952,-0.936,-0.068,0.18,,,-81.0,
1679.087,-1.072,-0.018,-0.016,,,-81.0,
1679.136856,-1.038,0.03,0.038,,,-76.0,
1679.186904,-0.962,0.002,0.06,,,-76.0,
1679.236952,-0.666,-0.226,0.592,,,-76.0,
1679.287,-0.682,-0.4,0.78,,,-76.0,
1679.336856,-0.8,-0.416,0.79,,,-77.0,
1679.386904,-0.832,-0.354,0.6,,,-77.0,
1679.436952,-0.882,-0.218,0.292,,,-77.0,
1679.487,-0.964,-0.162,0.12,,,-77.0,
1679.536856,-0.992,-0.006,0.024,,,-80.0,
1679.586904,-0.808,-0.104,0.244,,,-80.0,
1679.636952,-0.618,-0.45,0.524,,,-80.0,
1679.687,-0.532,-0.446,0.684,,,-80.0,
1679.737856,-0.632,-0.472,0.528,,,-86.0,
1679.787904,-0.644,-0.458,0.43,,,-86.0,
1679.837952,-0.6,-0.416,0.352,,,-86.0,
1679.888,-0.488,-0.32,0.344,,,-86.0,
1679.937856,-0.436,-0.656,0.316,-99.0,,-79.0,
1679.987904,-0.51,-0.73,0.304,-99.0,,-79.0,
1680.037952,-0.472,-0.99,0.27,-99.0,,-79.0,
1680.088,-0.168,-0.928,0.422,-99.0,,-79.0,
1680.137856,-0.09,-1.224,0.404,,,-76.0,
1680.187904,0.006,-0.826,0.462,,,-76.0,
1680.237952,0.038,-0.708,0.45,,,-76.0,
1680.288,0.274,-0.718,0.53,,,-76.0,
1680.337856,0.238,-1.138,0.526,-100.0,,-79.0,
1680.387904,0.3,-0.816,0.44,-100.0,,-79.0,
1680.437952,0.414,-0.928,0.448,-100.0,,-79.0,
1680.488,0.46,-0.954,0.384,-100.0,,-79.0,
1680.537856,0.508,-0.98,0.398,,,-80.0,
1680.587904,0.614,-0.762,0.296,,,-80.0,
1680.637952,0.536,-0.864,0.336,,,-80.0,
1680.688,0.616,-0.74,0.306,,,-80.0,
1680.737856,0.712,-0.804,0.352,,,-81.0,
1680.787904,0.728,-0.802,0.28,,,-81.0,
1680.837952,0.674,-0.77,0.304,,,-81.0,
1680.888,0.656,-0.76,0.27,,,-81.0,
1680.938856,0.64,-0.74,0.276,,,-80.0,-102.0
1680.988904,0.632,-0.742,0.254,,,-80.0,-102.0
1681.038952,0.608,-0.786,0.242,,,-80.0,-102.0
1681.089,0.588,-0.778,0.262,,,-80.0,-102.0
1681.138856,0.54,-0.754,0.228,,,-80.0,
1681.188904,0.542,-0.734,0.232,,,-80.0,
1681.238952,0.524,-0.752,0.23,,,-80.0,
1681.289,0.568,-0.784,0.212,,,-80.0,
1681.338856,0.642,-0.782,0.214,,,-80.0,
1681.388904,0.636,-0.784,0.206,,,-80.0,
1681.438952,0.626,-0.814,0.236,,,-80.0,
1681.489,0.638,-0.762,0.214,,,-80.0,
1681.538856,0.608,-0.808,0.196,,,-81.0,
1681.588904,0.574,-0.826,0.182,,,-81.0,
1681.638952,0.562,-0.808,0.182,,,-81.0,
1681.689,0.568,-0.8,0.172,,,-81.0,
1681.738856,0.56,-0.844,0.142,,,-80.0,
1681.788904,0.542,-0.848,0.162,,,-80.0,
1681.838952,0.526,-0.788,0.16,,,-80.0,
1681.889,0.51,-0.804,0.152,,,-80.0,
1681.939856,0.518,-0.824,0.144,,,-88.0,
1681.989904,0.502,-0.82,0.152,,,-88.0,
1682.039952,0.562,-0.866,0.166,,,-88.0,
1682.09,0.55,-0.866,0.152,,,-88.0,
1682.139856,0.55,-0.864,0.172,-97.0,,-76.0,
1682.189904,0.542,-0.826,0.168,-97.0,,-76.0,
1682.239952,0.536,-0.81,0.166,-97.0,,-76.0,
1682.29,0.536,-0.8,0.182,-97.0,,-76.0,
1682.339856,0.536,-0.8,0.158,,,-77.0,
1682.389904,0.546,-0.794,0.192,,,-77.0,
1682.439952,0.55,-0.804,0.192,,,-77.0,
1682.49,0.54,-0.794,0.198,,,-77.0,
1682.539856,0.544,-0.762,0.206,,,-77.0,
1682.589904,0.56,-0.762,0.198,,,-77.0,
1682.639952,0.552,-0.756,0.2,,,-77.0,
1682.69,0.578,-0.798,0.158,,,-77.0,
1682.739856,0.566,-0.786,0.162,,,-79.0,
1682.789904,0.544,-0.762,0.166,,,-79.0,
1682.839952,0.588,-0.762,0.168,,,-79.0,
1682.89,0.604,-0.794,0.158,,,-79.0,
1682.940856,0.62,-0.808,0.158,,,-80.0,
1682.990904,0.632,-0.814,0.148,,,-80.0,
1683.040952,0.638,-0.814,0.158,,,-80.0,
1683.091,0.648,-0.776,0.134,,,-80.0,
1683.140856,0.6,-0.762,0.136,,,-80.0,
1683.190904,0.626,-0.76,0.13,,,-80.0,
1683.240952,0.632,-0.762,0.126,,,-80.0,
1683.291,0.61,-0.766,0.134,,,-80.0,
1683.340856,0.608,-0.762,0.126,,,-80.0,
1683.390904,0.664,-0.738,0.112,,,-80.0,
1683.440952,0.592,-0.758,0.134,,,-80.0,
1683.491,0.578,-0.762,0.13,,,-80.0,
1683.540856,0.598,-0.784,0.126,,,-80.0,
1683.590904,0.608,-0.762,0.132,,,-80.0,
1683.640952,0.568,-0.772,0.126,,,-80.0,
1683.691,0.556,-0.798,0.132,,,-80.0,
1683.740856,0.588,-0.814,0.142,,,-78.0,
1683.790904,0.622,-0.814,0.142,,,-78.0,
1683.840952,0.636,-0.798,0.134,,,-78.0,
1683.891,0.6,-0.742,0.146,,,-78.0,
1683.941856,0.56,-0.744,0.152,,,-75.0,
1683.991904,0.578,-0.776,0.172,,,-75.0,
1684.041952,0.546,-0.784,0.172,,,-75.0,
1684.092,0.556,-0.762,0.192,,,-75.0,
1684.141856,0.526,-0.814,0.192,,,-74.0,
1684.191904,0.52,-0.776,0.178,,,-74.0,
1684.241952,0.608,-0.782,0.168,,,-74.0,
1684.292,0.624,-0.82,0.18,,,-74.0,
1684.341856,0.608,-0.808,0.126,,,-77.0,
1684.391904,0.634,-0.778,0.142,,,-77.0,
1684.441952,0.642,-0.72,0.152,,,-77.0,
1684.492,0.644,-0.754,0.12,,,-77.0,
1684.541856,0.658,-0.76,0.14,,,-79.0,
1684.591904,0.652,-0.752,0.152,,,-79.0,
1684.641952,0.622,-0.77,0.14,,,-79.0,
1684.692,0.6,-0.782,0.182,,,-79.0,
1684.741856,0.61,-0.784,0.15,,,-80.0,
1684.791904,0.62,-0.83,0.156,,,-80.0,
1684.841952,0.614,-0.824,0.128,,,-80.0,
1684.892,0.646,-0.654,0.176,,,-80.0,
1684.942856,0.654,-0.776,0.14,,,-80.0,
1684.992904,0.656,-0.744,0.2,,,-80.0,
1685.042952,0.632,-0.754,0.192,,,-80.0,
1685.093,0.61,-0.808,0.176,,,-80.0,
1685.142856,0.608,-0.776,0.176,,,-80.0,
1685.192904,0.584,-0.762,0.178,,,-80.0,
1685.242952,0.604,-0.77,0.168,,,-80.0,
1685.293,0.606,-0.762,0.158,,,-80.0,
1685.342856,0.6,-0.754,0.184,,,-80.0,
1685.392904,0.608,-0.778,0.172,,,-80.0,
1685.442952,0.608,-0.78,0.166,,,-80.0,
1685.493,0.61,-0.75,0.232,,,-80.0,
1685.542856,0.588,-0.698,0.112,,,-80.0,
1685.592904,0.542,-1.096,-0.008,,,-80.0,
1685.642952,0.59,-0.578,0.288,,,-80.0,
1685.693,0.594,-0.634,0.188,,,-80.0,
1685.742856,0.63,-0.964,0.128,,,-79.0,
1685.792904,0.632,-0.656,0.236,,,-79.0,
1685.842952,0.61,-0.76,0.136,,,-79.0,
1685.893,0.616,-0.914,0.16,,,-79.0,
1685.942856,0.61,-0.74,0.176,,,-80.0,
1685.992904,0.598,-0.722,0.21,,,-80.0,
1686.042952,0.604,-0.752,0.192,,,-80.0,
1686.093,0.614,-0.786,0.198,,,-80.0,
1686.143856,0.62,-0.77,0.166,,,-80.0,
1686.193904,0.646,-0.756,0.206,,,-80.0,
1686.243952,0.608,-0.786,0.192,,,-80.0,
1686.294,0.608,-0.702,0.224,,,-80.0,
1686.343856,0.616,-0.708,0.22,,,-80.0,
1686.393904,0.62,-0.762,0.206,,,-80.0,
1686.443952,0.632,-0.724,0.194,,,-80.0,
1686.494,0.626,-0.756,0.216,,,-80.0,
1686.543856,0.624,-0.73,0.196,,,-79.0,
1686.593904,0.624,-0.792,0.16,,,-79.0,
1686.643952,0.636,-0.722,0.194,,,-79.0,
1686.694,0.632,-0.752,0.196,,,-79.0,
1686.743856,0.624,-0.75,0.184,,,-79.0,
1686.793904,0.632,-0.752,0.156,,,-79.0,
1686.843952,0.622,-0.9,0.126,,,-79.0,
1686.894,0.662,-0.714,0.272,,,-79.0,
1686.943856,0.654,-0.528,0.24,,,-79.0,
1686.993904,0.614,-0.88,0.158,,,-79.0,
1687.043952,0.632,-0.72,0.222,,,-79.0,
1687.094,0.654,-0.618,0.166,,,-79.0,
1687.144856,0.654,-0.876,0.15,,,-79.0,
1687.194904,0.65,-0.702,0.192,,,-79.0,
1687.244952,0.648,-0.714,0.174,,,-79.0,
1687.295,0.638,-0.756,0.188,,,-79.0,
1687.344856,0.656,-0.738,0.168,,,-80.0,
1687.394904,0.638,-0.734,0.166,,,-80.0,
1687.444952,0.632,-0.762,0.166,,,-80.0,
1687.495,0.64,-0.708,0.168,,,-80.0,
1687.544856,0.624,-0.724,0.158,,,-79.0,
1687.594904,0.67,-0.776,0.192,,,-79.0,
1687.644952,0.67,-0.734,0.172,,,-79.0,
1687.695,0.626,-0.728,0.184,,,-79.0,
1687.744856,0.63,-0.754,0.152,,,-80.0,
1687.794904,0.614,-0.754,0.12,,,-80.0,
1687.844952,0.678,-0.72,0.176,,,-80.0,
1687.895,0.654,-0.706,0.11,,,-80.0,
1687.944856,0.662,-0.77,0.104,,,-78.0,
1687.994904,0.654,-0.738,0.146,,,-78.0,
1688.044952,0.658,-0.736,0.15,,,-78.0,
1688.095,0.546,-0.794,-0.178,,,-78.0,
1688.145856,0.614,-0.624,0.28,,,-77.0,
1688.195904,0.706,-0.626,0.214,,,-77.0,
1688.245952,0.674,-0.858,0.094,,,-77.0,
1688.296,0.706,-0.64,0.24,,,-77.0,
1688.345856,0.742,-0.576,0.162,,,-78.0,
1688.395904,0.67,-0.898,0.142,,,-78.0,
1688.445952,0.684,-0.564,0.222,,,-78.0,
1688.496,0.526,-0.73,-0.12,,,-78.0,
1688.545856,0.686,-1.006,0.164,,,-78.0,
1688.595904,0.68,-0.546,0.16,,,-78.0,
1688.645952,0.588,-0.922,-0.074,,,-78.0,
1688.696,0.624,-0.656,0.158,,,-78.0,
1688.745856,0.704,-0.61,0.198,,,-78.0,
1688.795904,0.656,-0.884,0.166,,,-78.0,
1688.845952,0.678,-0.626,0.166,,,-78.0,
1688.896,0.674,-0.69,0.152,,,-78.0,
1688.945856,0.674,-0.69,0.176,,,-78.0,
1688.995904,0.654,-0.718,0.144,,,-78.0,
1689.045952,0.678,-0.72,0.14,,,-78.0,
1689.096,0.642,-0.698,0.096,,,-78.0,
1689.146856,0.622,-0.776,0.062,,,-78.0,
1689.196904,0.648,-0.754,0.088,,,-78.0,
1689.246952,0.664,-0.746,0.078,,,-78.0,
1689.297,0.672,-0.808,0.066,,,-78.0,
1689.346856,0.742,-0.58,0.192,,,-78.0,
1689.396904,0.606,-0.856,-0.116,,,-78.0,
1689.446952,0.608,-0.712,0.108,,,-78.0,
1689.497,0.638,-0.5,0.176,,,-78.0,
1689.546856,0.674,-0.724,0.062,,,-77.0,
1689.596904,0.696,-0.818,0.142,,,-77.0,
1689.646952,0.696,-0.594,0.156,,,-77.0,
1689.697,0.668,-0.732,0.076,,,-77.0,
1689.746856,0.646,-0.756,0.152,,,-78.0,
1689.796904,0.668,-0.72,0.112,,,-78.0,
1689.846952,0.658,-0.738,0.096,,,-78.0,
1689.897,0.674,-0.734,0.102,,,-78.0,
1689.946856,0.686,-0.73,0.102,,,-77.0,
1689.996904,0.674,-0.69,0.086,,,-77.0,
1690.046952,0.696,-0.69,0.126,,,-77.0,
1690.097,0.68,-0.698,0.112,,,-77.0,
1690.146856,0.684,-0.702,0.112,,,-76.0,
1690.196904,0.684,-0.72,0.12,,,-76.0,
1690.246952,0.68,-0.722,0.134,,,-76.0,
1690.297,0.696,-0.712,0.134,,,-76.0,
1690.347856,0.686,-0.72,0.12,,,-76.0,
1690.397904,0.67,-0.702,0.112,,,-76.0,
1690.447952,0.654,-0.676,0.11,,,-76.0,
1690.498,0.662,-0.656,0.118,,,-76.0,
1690.547856,0.686,-0.722,0.134,,,-76.0,
1690.597904,0.718,-0.672,0.124,,,-76.0,
1690.647952,0.75,-0.702,0.12,,,-76.0,
1690.698,0.726,-0.686,0.134,,,-76.0,
1690.747856,0.728,-0.696,0.134,,,-74.0,
1690.797904,0.712,-0.7,0.134,,,-74.0,
1690.847952,0.696,-0.686,0.134,,,-74.0,
1690.898,0.674,-0.728,0.11,,,-74.0,
1690.947856,0.67,-0.712,0.124,,,-74.0,
1690.997904,0.662,-0.712,0.104,,,-74.0,
1691.047952,0.688,-0.72,0.126,,,-74.0,
1691.098,0.676,-0.73,0.112,,,-74.0,
1691.147856,0.678,-0.656,0.178,,,-74.0,
1691.197904,0.694,-0.73,0.18,,,-74.0,
1691.247952,0.686,-0.698,0.184,,,-74.0,
1691.298,0.696,-0.656,0.166,,,-74.0,
1691.348856,0.702,-0.706,0.192,,,-74.0,
1691.398904,0.72,-0.67,0.18,,,-74.0,
1691.448952,0.736,-0.688,0.176,,,-74.0,
1691.499,0.732,-0.69,0.172,,,-74.0,
1691.548856,0.728,-0.682,0.156,,,-74.0,
1691.598904,0.718,-0.674,0.172,,,-74.0,
1691.648952,0.694,-0.67,0.156,,,-74.0,
1691.699,0.704,-0.682,0.172,,,-74.0,
1691.748856,0.688,-0.698,0.152,,,-75.0,
1691.798904,0.7,-0.704,0.166,,,-75.0,
1691.848952,0.694,-0.69,0.156,,,-75.0,
1691.899,0.702,-0.72,0.14,,,-75.0,
1691.948856,0.686,-0.714,0.144,,,-74.0,
1691.998904,0.664,-0.698,0.108,,,-74.0,
1692.048952,0.752,-0.68,0.088,,,-74.0,
1692.099,0.736,-0.618,0.096,,,-74.0,
1692.148856,0.706,-0.672,0.062,,,-75.0,
1692.198904,0.636,-0.782,0.014,,,-75.0,
1692.248952,0.678,-0.762,0.002,,,-75.0,
1692.299,0.712,-0.72,-0.05,,,-75.0,
1692.349856,0.766,-0.616,0.016,,,-74.0,
1692.399904,0.752,-0.672,-0.062,,,-74.0,
1692.449952,0.736,-0.636,-0.056,,,-74.0,
1692.5,0.568,-0.832,-0.162,,,-74.0,
1692.549856,0.56,-0.8,-0.17,,,-75.0,-99.0
1692.599904,0.766,-0.704,-0.066,,,-75.0,-99.0
1692.649952,0.696,-0.59,-0.172,,,-75.0,-99.0
1692.7,0.688,-0.692,-0.04,,,-75.0,-99.0
1692.749856,0.69,-0.656,-0.098,,,-75.0,
1692.799904,0.72,-0.706,-0.104,,,-75.0,
1692.849952,0.672,-0.75,-0.148,,,-75.0,
1692.9,0.664,-0.682,-0.098,,,-75.0,
1692.949856,0.61,-0.728,-0.162,,,-75.0,
1692.999904,0.718,-0.626,-0.058,,,-75.0,
1693.049952,0.654,-0.674,-0.216,,,-75.0,
1693.1,0.678,-0.666,-0.032,,,-75.0,
1693.149856,0.71,-0.592,-0.06,,,-74.0,
1693.199904,0.694,-0.728,-0.098,,,-74.0,
1693.249952,0.694,-0.736,-0.114,,,-74.0,
1693.3,0.674,-0.736,-0.09,,,-74.0,
1693.350856,0.672,-0.698,-0.098,,,-74.0,
1693.400904,0.684,-0.698,-0.082,,,-74.0,
1693.450952,0.67,-0.686,-0.082,,,-74.0,
1693.501,0.638,-0.68,-0.072,,,-74.0,
1693.550856,0.664,-0.704,-0.064,,,-74.0,
1693.600904,0.646,-0.69,-0.066,,,-74.0,
1693.650952,0.636,-0.666,-0.056,,,-74.0,
1693.701,0.678,-0.74,-0.086,,,-74.0,
1693.750856,0.68,-0.72,-0.096,,,-74.0,
1693.800904,0.662,-0.73,-0.096,,,-74.0,
1693.850952,0.658,-0.722,-0.09,,,-74.0,
1693.901,0.664,-0.708,-0.084,,,-74.0,
1693.950856,0.626,-0.708,-0.082,,,-74.0,
1694.000904,0.67,-0.712,-0.096,,,-74.0,
1694.050952,0.636,-0.734,-0.092,,,-74.0,
1694.101,0.672,-0.736,-0.08,,,-74.0,
1694.150856,0.686,-0.762,-0.088,,,-74.0,
1694.200904,0.67,-0.736,-0.078,,,-74.0,
1694.250952,0.678,-0.776,-0.072,,,-74.0,
1694.301,0.628,-0.734,-0.056,,,-74.0,
1694.351856,0.662,-0.702,-0.03,,,-76.0,
1694.401904,0.62,-0.76,-0.042,,,-76.0,
1694.451952,0.592,-0.744,-0.04,,,-76.0,
1694.502,0.576,-0.738,-0.002,,,-76.0,
1694.551856,0.574,-0.818,-0.004,,,-76.0,
1694.601904,0.568,-0.832,0.03,,,-76.0,
1694.651952,0.55,-0.832,0.024,,,-76.0,
1694.702,0.54,-0.848,0.092,,,-76.0,
1694.751856,0.566,-0.872,0.166,,,-76.0,
1694.801904,0.536,-0.818,0.078,,,-76.0,
1694.851952,0.504,-0.846,0.096,,,-76.0,
1694.902,0.486,-0.804,0.08,,,-76.0,
1694.951856,0.466,-1.01,0.156,,,-81.0,
1695.001904,0.408,-0.962,0.278,,,-81.0,
1695.051952,0.27,-0.984,0.318,,,-81.0,
1695.102,0.21,-0.864,0.348,,,-81.0,
1695.151856,0.224,-0.856,0.368,,,-77.0,
1695.201904,0.27,-0.832,0.456,,,-77.0,
1695.251952,0.328,-0.634,0.388,,,-77.0,
1695.302,0.42,-0.798,0.496,,,-77.0,
1695.351856,0.444,-0.686,0.486,,,-76.0,
1695.401904,0.476,-0.69,0.464,,,-76.0,
1695.451952,0.562,-0.762,0.604,,,-76.0,
1695.502,0.568,-0.62,0.524,,,-76.0,
1695.552856,0.592,-0.814,0.504,,,-77.0,
1695.602904,0.584,-0.638,0.48,,,-77.0,
1695.652952,0.508,-0.64,0.462,,,-77.0,
1695.703,0.45,-0.728,0.48,,,-77.0,
1695.752856,0.4,-0.848,0.526,,,-77.0,
1695.802904,0.476,-0.772,0.48,,,-77.0,
1695.852952,0.458,-0.904,0.48,,,-77.0,
1695.903,0.508,-0.818,0.432,,,-77.0,
1695.952856,0.488,-0.798,0.412,,,-77.0,-99.0
1696.002904,0.51,-0.784,0.436,,,-77.0,-99.0
1696.052952,0.476,-0.802,0.424,,,-77.0,-99.0
1696.103,0.51,-0.848,0.414,,,-77.0,-99.0
1696.152856,0.646,-0.772,0.46,,,-78.0,
1696.202904,0.56,-0.76,0.434,,,-78.0,
1696.252952,0.552,-0.752,0.418,,,-78.0,
1696.303,0.546,-0.654,0.432,,,-78.0,
1696.352856,0.53,-0.74,0.406,,,-79.0,
1696.402904,0.59,-0.72,0.408,,,-79.0,
1696.452952,0.662,-0.76,0.398,,,-79.0,
1696.503,0.624,-0.696,0.416,,,-79.0,
1696.553856,0.604,-0.656,0.392,,,-88.0,
1696.603904,0.582,-0.672,0.412,,,-88.0,
1696.653952,0.572,-0.718,0.48,,,-88.0,
1696.704,0.598,-0.708,0.51,,,-88.0,
1696.753856,0.582,-0.744,0.476,,,-79.0,
1696.803904,0.578,-0.68,0.472,,,-79.0,
1696.853952,0.578,-0.682,0.454,,,-79.0,
1696.904,0.654,-0.69,0.434,,,-79.0,
1696.953856,0.608,-0.712,0.424,,,-76.0,
1697.003904,0.608,-0.722,0.432,,,-76.0,
1697.053952,0.61,-0.718,0.406,,,-76.0,
1697.104,0.574,-0.782,0.414,,,-76.0,
1697.153856,0.536,-0.64,0.432,,,-77.0,
1697.203904,0.496,-0.744,0.464,,,-77.0,
1697.253952,0.472,-0.734,0.464,,,-77.0,
1697.304,0.472,-0.794,0.478,,,-77.0,
1697.353856,0.48,-0.782,0.438,-104.0,,-76.0,-102.0
1697.403904,0.472,-0.776,0.446,-104.0,,-76.0,-102.0
1697.453952,0.464,-0.778,0.446,-104.0,,-76.0,-102.0
1697.504,0.486,-0.77,0.432,-104.0,,-76.0,-102.0
1697.554856,0.524,-0.724,0.402,,,-76.0,
1697.604904,0.56,-0.794,0.43,,,-76.0,
1697.654952,0.582,-0.754,0.402,,,-76.0,
1697.705,0.588,-0.744,0.444,,,-76.0,
1697.754856,0.51,-0.778,0.414,,,-76.0,
1697.804904,0.52,-0.77,0.448,,,-76.0,
1697.854952,0.526,-0.738,0.5,,,-76.0,
1697.905,0.536,-0.706,0.496,,,-76.0,
1697.954856,0.544,-0.794,0.446,,,-76.0,
1698.004904,0.524,-0.71,0.454,,,-76.0,
1698.054952,0.546,-0.73,0.466,,,-76.0,
1698.105,0.526,-0.74,0.456,,,-76.0,
1698.154856,0.54,-0.73,0.494,,,-77.0,
1698.204904,0.534,-0.692,0.47,,,-77.0,
1698.254952,0.542,-0.72,0.496,,,-77.0,
1698.305,0.544,-0.728,0.52,,,-77.0,
1698.354856,0.526,-0.776,0.544,,,-78.0,
1698.404904,0.464,-0.728,0.54,,,-78.0,
1698.454952,0.494,-0.73,0.542,,,-78.0,
1698.505,0.46,-0.688,0.56,,,-78.0,
1698.555856,0.52,-0.72,0.598,,,-79.0,
1698.605904,0.496,-0.708,0.526,,,-79.0,
1698.655952,0.48,-0.644,0.488,,,-79.0,
1698.706,0.43,-0.648,0.486,,,-79.0,
1698.755856,0.568,-0.754,0.604,,,-80.0,
1698.805904,0.486,-0.712,0.64,,,-80.0,
1698.855952,0.574,-0.782,0.55,,,-80.0,
1698.906,0.456,-0.68,0.476,,,-80.0,
1698.955856,0.326,-0.612,0.632,,,-79.0,
1699.005904,0.438,-0.704,0.686,,,-79.0,
1699.055952,0.556,-0.536,0.63,,,-79.0,
1699.106,0.758,-0.672,0.72,,,-79.0,
1699.155856,0.768,-0.664,0.518,,,-79.0,-103.0
1699.205904,0.854,-0.616,0.556,,,-79.0,-103.0
1699.255952,0.724,-0.69,0.574,,,-79.0,-103.0
1699.306,0.62,-0.762,0.662,,,-79.0,-103.0
1699.355856,0.402,-0.69,0.726,,,-76.0,-102.0
1699.405904,0.3,-0.872,0.606,,,-76.0,-102.0
1699.455952,0.188,-0.832,0.676,,,-76.0,-102.0
1699.506,-0.064,-0.784,0.488,,,-76.0,-102.0
1699.556856,-0.112,-0.634,0.384,,,-76.0,
1699.606904,-0.19,-0.634,0.336,,,-76.0,
1699.656952,-0.244,-0.538,0.312,,,-76.0,
1699.707,-0.194,-0.772,0.252,,,-76.0,
1699.756856,-0.118,-0.808,0.354,,,-81.0,
1699.806904,0.192,-0.776,0.312,,,-81.0,
1699.856952,0.464,-1.01,0.29,,,-81.0,
1699.907,0.568,-0.926,0.228,,,-81.0,
1699.956856,0.898,-0.902,0.152,-97.0,,-77.0,
1700.006904,1.038,-0.856,0.056,-97.0,,-77.0,
1700.056952,0.942,-0.794,0.056,-97.0,,-77.0,
1700.107,0.914,-0.72,0.072,-97.0,,-77.0,
1700.156856,0.926,-0.754,0.184,,,-79.0,-102.0
1700.206904,0.702,-0.576,0.134,,,-79.0,-102.0
1700.256952,0.816,-0.574,0.206,,,-79.0,-102.0
1700.307,0.64,-0.676,0.06,,,-79.0,-102.0
1700.356856,0.72,-0.642,0.126,,,-79.0,-93.0
1700.406904,0.684,-0.73,0.102,,,-79.0,-93.0
1700.456952,0.72,-0.68,0.096,,,-79.0,-93.0
1700.507,0.728,-0.622,0.022,,,-79.0,-93.0
1700.556856,0.726,-0.546,0.092,,,-78.0,
1700.606904,0.736,-0.602,0.13,,,-78.0,
1700.656952,0.728,-0.846,0.096,,,-78.0,
1700.707,0.776,-0.762,0.092,,,-78.0,
1700.757856,0.652,-0.702,0.096,,,-80.0,
1700.807904,0.616,-0.682,0.2,,,-80.0,
1700.857952,0.596,-0.74,0.206,,,-80.0,
1700.908,0.598,-0.832,0.158,,,-80.0,
1700.957856,0.638,-0.804,0.152,,,-79.0,-99.0
1701.007904,0.684,-0.734,0.162,,,-79.0,-99.0
1701.057952,0.702,-0.702,0.152,,,-79.0,-99.0
1701.108,0.698,-0.634,0.192,,,-79.0,-99.0
1701.157856,0.784,-0.616,0.178,,,-80.0,-102.0
1701.207904,0.794,-0.654,0.162,,,-80.0,-102.0
1701.257952,0.734,-0.708,0.11,,,-80.0,-102.0
1701.308,0.71,-0.664,0.126,,,-80.0,-102.0
1701.357856,0.742,-0.68,0.102,-102.0,,-81.0,-94.0
1701.407904,0.77,-0.584,0.104,-102.0,,-81.0,-94.0
1701.457952,0.758,-0.65,0.12,-102.0,,-81.0,-94.0
1701.508,0.768,-0.602,0.134,-102.0,,-81.0,-94.0
1701.557856,0.784,-0.698,0.094,,,-80.0,-96.0
1701.607904,0.736,-0.61,0.066,,,-80.0,-96.0
1701.657952,0.7,-0.686,0.082,,,-80.0,-96.0
1701.708,0.742,-0.736,-0.004,,,-80.0,-96.0
1701.758856,0.86,-0.692,-0.046,,,-79.0,-104.0
1701.808904,0.982,-0.698,-0.1,,,-79.0,-104.0
1701.858952,0.992,-0.686,-0.13,,,-79.0,-104.0
1701.909,1.126,-0.772,-0.126,,,-79.0,-104.0
1701.958856,0.944,-0.916,-0.206,,,-77.0,
1702.008904,0.398,-1.066,-0.552,,,-77.0,
1702.058952,0.174,-0.996,-0.312,,,-77.0,
1702.109,0.15,-0.898,-0.058,,,-77.0,
1702.158856,0.12,-0.794,0.064,,,-81.0,-103.0
1702.208904,-0.096,-0.56,0.368,,,-81.0,-103.0
1702.258952,-0.098,-0.968,0.358,,,-81.0,-103.0
1702.309,0.208,-0.574,0.686,,,-81.0,-103.0
1702.358856,0.454,-0.168,0.56,-102.0,,-82.0,
1702.408904,0.524,0.242,0.838,-102.0,,-82.0,
1702.458952,1.03,-0.87,0.238,-102.0,,-82.0,
1702.509,0.944,-2.26,0.306,-102.0,,-82.0,
1702.558856,0.612,-0.532,0.374,,,-78.0,-98.0
1702.608904,0.462,0.016,0.734,,,-78.0,-98.0
1702.658952,0.44,-0.554,0.59,,,-78.0,-98.0
1702.709,0.376,-0.782,0.432,,,-78.0,-98.0
