t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
1611.739904,-0.164,0.452,0.77,,,-88.0,
1611.789952,0.19,0.896,0.696,,,-88.0,
1611.84,0.184,0.652,0.496,,,-88.0,
1611.889856,0.014,0.53,1.016,,,-80.0,
1611.939904,0.078,0.224,0.804,,,-80.0,
1611.989952,0.024,0.382,0.616,,,-80.0,
1612.04,-0.122,0.624,0.75,,,-80.0,
1612.089856,0.126,1.48,0.35,,,-79.0,
1612.139904,0.374,1.09,0.632,,,-79.0,
1612.189952,0.268,0.56,0.632,,,-79.0,
1612.24,0.076,0.648,0.72,,,-79.0,
1612.289856,0.078,1.404,0.638,,,-76.0,
1612.339904,0.112,1.102,0.658,,,-76.0,
1612.389952,0.24,0.536,0.552,,,-76.0,
1612.44,0.528,0.632,0.286,,,-76.0,
1612.490856,0.574,0.486,0.344,,,-79.0,-101.0
1612.540904,0.48,0.104,0.23,,,-79.0,-101.0
1612.590952,0.018,1.208,0.068,,,-79.0,-101.0
1612.641,-0.25,1.1,-0.032,,,-79.0,-101.0
1612.690856,-0.366,1.15,0.228,,,-76.0,-101.0
1612.740904,0.082,1.328,0.248,,,-76.0,-101.0
1612.790952,0.402,1.088,0.176,,,-76.0,-101.0
1612.841,0.39,1.008,0.082,,,-76.0,-101.0
1612.890856,0.582,0.76,-0.04,,,-73.0,
1612.940904,0.536,0.61,-0.068,,,-73.0,
1612.990952,0.39,0.494,0.008,,,-73.0,
1613.041,0.236,0.754,0.092,,,-73.0,
1613.090856,0.024,1.094,0.268,,,-77.0,-98.0
1613.140904,0.274,0.952,0.59,,,-77.0,-98.0
1613.190952,0.128,0.48,0.062,,,-77.0,-98.0
1613.241,-0.174,1.888,-0.296,,,-77.0,-98.0
1613.290856,-0.776,0.696,0.376,-102.0,,-80.0,-98.0
1613.340904,-0.552,0.702,0.118,-102.0,,-80.0,-98.0
1613.390952,-0.452,0.902,-0.248,-102.0,,-80.0,-98.0
1613.441,-0.242,0.914,-0.16,-102.0,,-80.0,-98.0
1613.490856,0.094,0.806,-0.384,-97.0,,-78.0,
1613.540904,0.172,0.864,-0.416,-97.0,,-78.0,
1613.590952,0.088,0.94,-0.586,-97.0,,-78.0,
1613.641,-0.862,0.76,-0.194,-97.0,,-78.0,
1613.691856,-0.792,0.992,-0.158,,,-80.0,-90.0
1613.741904,-0.568,0.704,0.114,,,-80.0,-90.0
1613.791952,-0.698,0.398,0.126,,,-80.0,-90.0
1613.842,-0.392,0.71,-0.144,,,-80.0,-90.0
1613.891856,0.062,0.886,-0.964,-102.0,,-77.0,-94.0
1613.941904,-0.596,1.052,-0.482,-102.0,,-77.0,-94.0
1613.991952,-0.536,0.736,-0.306,-102.0,,-77.0,-94.0
1614.042,-0.576,0.908,-0.254,-102.0,,-77.0,-94.0
1614.091856,-0.404,1.008,-0.042,,,-78.0,
1614.141904,-0.132,0.984,-0.066,,,-78.0,
1614.191952,-0.648,0.584,-0.072,,,-78.0,
1614.242,-0.592,0.6,-0.032,,,-78.0,
1614.291856,-0.612,0.716,0.134,,,-79.0,
1614.341904,-0.64,0.77,0.146,,,-79.0,
1614.391952,-0.442,0.92,0.354,,,-79.0,
1614.442,-0.552,1.064,0.19,,,-79.0,
1614.491856,-0.498,0.87,0.102,-102.0,,-79.0,
1614.541904,-0.232,1.08,0.072,-102.0,,-79.0,
1614.591952,-0.106,0.914,-0.074,-102.0,,-79.0,
1614.642,-0.112,0.878,-0.144,-102.0,,-79.0,
1614.692856,-0.112,0.792,-0.154,-89.0,,,
1614.742904,-0.058,0.75,-0.314,-89.0,,,
1614.792952,-0.506,0.87,0.144,-89.0,,,
1614.843,0.024,1.158,-0.408,-89.0,,,
1614.892856,-0.17,0.776,-0.314,-87.0,,-85.0,
1614.942904,-0.154,0.792,-0.324,-87.0,,-85.0,
1614.992952,-0.062,0.918,-0.206,-87.0,,-85.0,
1615.043,0.044,0.822,-0.254,-87.0,,-85.0,
1615.092856,-0.232,0.846,-0.036,-97.0,,-84.0,
1615.142904,-0.25,0.946,-0.032,-97.0,,-84.0,
1615.192952,-0.224,1.064,-0.17,-97.0,,-84.0,
1615.243,-0.174,1.022,-0.144,-97.0,,-84.0,
1615.292856,-0.104,1.046,0.18,-101.0,,-86.0,-105.0
1615.342904,-0.36,0.824,-0.094,-101.0,,-86.0,-105.0
1615.392952,-0.424,0.92,0.02,-101.0,,-86.0,-105.0
1615.443,-0.346,0.92,0.104,-101.0,,-86.0,-105.0
1615.492856,-0.488,1.058,0.094,-97.0,,-83.0,
1615.542904,-0.424,0.984,0.136,-97.0,,-83.0,
1615.592952,-0.612,0.808,0.168,-97.0,,-83.0,
1615.643,-0.474,0.752,0.078,-97.0,,-83.0,
1615.693856,-0.72,0.742,0.092,-101.0,,-85.0,
1615.743904,-0.666,0.664,0.088,-101.0,,-85.0,
1615.793952,-0.61,0.666,0.08,-101.0,,-85.0,
1615.844,-0.776,0.58,-0.008,-101.0,,-85.0,
1615.893856,-0.724,0.824,-0.144,,,-86.0,
1615.943904,-0.306,0.632,-0.292,,,-86.0,
1615.993952,-0.21,0.62,0.002,,,-86.0,
1616.044,-0.714,0.888,0.318,,,-86.0,
1616.093856,-0.872,1.12,0.038,-100.0,,-72.0,
1616.143904,-1.214,0.678,-0.072,-100.0,,-72.0,
1616.193952,-1.096,0.544,-0.168,-100.0,,-72.0,
1616.244,-1.072,0.248,-0.448,-100.0,,-72.0,
1616.293856,-1.08,-0.08,-0.538,,,-69.0,
1616.343904,-0.808,0.39,-0.186,,,-69.0,
1616.393952,-0.692,0.328,-0.244,,,-69.0,
1616.444,-0.562,0.56,-0.272,,,-69.0,
1616.493856,-0.544,0.6,-0.32,,,-68.0,-88.0
1616.543904,-0.772,0.752,-0.38,,,-68.0,-88.0
1616.593952,-0.856,0.768,-0.272,,,-68.0,-88.0
1616.644,-0.81,0.534,-0.386,,,-68.0,-88.0
1616.694856,-0.776,0.462,-0.402,,,-69.0,-79.0
1616.744904,-0.898,0.504,-0.468,,,-69.0,-79.0
1616.794952,-0.872,0.434,-0.442,,,-69.0,-79.0
1616.845,-0.776,0.344,-0.242,,,-69.0,-79.0
1616.894856,-0.788,0.422,-0.176,,,-73.0,-82.0
1616.944904,-0.832,0.516,-0.098,,,-73.0,-82.0
1616.994952,-0.88,0.602,-0.04,,,-73.0,-82.0
1617.045,-0.898,0.622,0.004,,,-73.0,-82.0
1617.094856,-0.864,0.59,0.076,,,-74.0,-85.0
1617.144904,-0.776,0.536,0.152,,,-74.0,-85.0
1617.194952,-0.76,0.51,0.124,,,-74.0,-85.0
1617.245,-0.776,0.508,0.088,,,-74.0,-85.0
1617.294856,-0.806,0.498,0.102,,,-69.0,-84.0
1617.344904,-0.786,0.524,0.166,,,-69.0,-84.0
1617.394952,-0.754,0.496,0.198,,,-69.0,-84.0
1617.445,-0.736,0.486,0.2,,,-69.0,-84.0
1617.494856,-0.642,0.432,0.23,,,-68.0,-85.0
1617.544904,-0.574,0.448,0.254,,,-68.0,-85.0
1617.594952,-0.636,0.526,0.268,,,-68.0,-85.0
1617.645,-0.666,0.574,0.316,,,-68.0,-85.0
1617.695856,-0.67,0.688,0.376,,,-69.0,-83.0
1617.745904,-0.688,0.704,0.376,,,-69.0,-83.0
1617.795952,-0.762,0.6,0.334,,,-69.0,-83.0
1617.846,-0.778,0.558,0.352,,,-69.0,-83.0
1617.895856,-0.744,0.524,0.366,,,-70.0,-87.0
1617.945904,-0.732,0.524,0.334,,,-70.0,-87.0
1617.995952,-0.74,0.476,0.352,,,-70.0,-87.0
1618.046,-0.74,0.466,0.342,,,-70.0,-87.0
1618.095856,-0.776,0.494,0.35,,,-70.0,-84.0
1618.145904,-0.788,0.524,0.336,,,-70.0,-84.0
1618.195952,-0.814,0.576,0.32,,,-70.0,-84.0
1618.246,-0.754,0.574,0.3,,,-70.0,-84.0
1618.295856,-0.706,0.54,0.272,,,-67.0,-80.0
1618.345904,-0.754,0.56,0.252,,,-67.0,-80.0
1618.395952,-0.816,0.59,0.294,,,-67.0,-80.0
1618.446,-0.802,0.608,0.376,,,-67.0,-80.0
1618.495856,-0.862,0.624,0.37,,,-70.0,-82.0
1618.545904,-0.692,0.462,0.358,,,-70.0,-82.0
1618.595952,-0.818,0.624,0.184,,,-70.0,-82.0
1618.646,-0.864,0.596,0.184,,,-70.0,-82.0
1618.695856,-0.77,0.504,0.216,,,-68.0,-86.0
1618.745904,-0.698,0.51,0.262,,,-68.0,-86.0
1618.795952,-0.664,0.466,0.286,,,-68.0,-86.0
1618.846,-0.866,0.31,0.142,,,-68.0,-86.0
1618.896856,-0.97,0.454,0.194,,,-66.0,-83.0
1618.946904,-0.752,0.614,0.448,,,-66.0,-83.0
1618.996952,-0.686,0.56,0.51,,,-66.0,-83.0
1619.047,-0.638,0.504,0.502,,,-66.0,-83.0
1619.096856,-0.48,0.56,0.454,,,-68.0,-90.0
1619.146904,-0.326,0.358,0.468,,,-68.0,-90.0
1619.196952,-0.394,0.418,0.446,,,-68.0,-90.0
1619.247,-0.524,0.526,0.304,,,-68.0,-90.0
1619.296856,-0.638,0.534,0.344,,,-69.0,-94.0
1619.346904,-0.496,0.462,0.51,,,-69.0,-94.0
1619.396952,-0.45,0.418,0.476,,,-69.0,-94.0
1619.447,-0.808,0.546,0.376,,,-69.0,-94.0
1619.496856,-1.464,0.792,0.304,,,-71.0,
1619.546904,-1.25,0.494,0.316,,,-71.0,
1619.596952,-0.986,0.572,0.44,,,-71.0,
1619.647,-0.666,0.646,0.572,,,-71.0,
1619.696856,-0.568,0.558,0.574,,,-70.0,-92.0
1619.746904,-0.434,0.408,0.39,,,-70.0,-92.0
1619.796952,-0.438,0.422,0.328,,,-70.0,-92.0
1619.847,-0.328,0.432,0.326,,,-70.0,-92.0
1619.897856,-0.568,0.492,0.452,,,-74.0,-81.0
1619.947904,-1.058,0.624,0.518,,,-74.0,-81.0
1619.997952,-0.868,0.408,0.46,,,-74.0,-81.0
1620.048,-0.936,0.306,0.464,,,-74.0,-81.0
1620.097856,-0.846,0.078,0.608,-94.0,,-76.0,-87.0
1620.147904,-0.736,0.208,0.642,-94.0,,-76.0,-87.0
1620.197952,-0.59,0.36,0.364,-94.0,,-76.0,-87.0
1620.248,-0.74,0.524,0.232,-94.0,,-76.0,-87.0
1620.297856,-0.976,0.584,0.216,-96.0,,-77.0,-84.0
1620.347904,-1.242,0.594,0.046,-96.0,,-77.0,-84.0
1620.397952,-1.424,0.152,0.146,-96.0,,-77.0,-84.0
1620.448,-1.322,0.336,0.36,-96.0,,-77.0,-84.0
1620.497856,-0.776,0.466,0.364,-91.0,,-81.0,-82.0
1620.547904,-0.688,0.566,0.39,-91.0,,-81.0,-82.0
1620.597952,-0.66,0.448,0.496,-91.0,,-81.0,-82.0
1620.648,-0.32,0.342,0.558,-91.0,,-81.0,-82.0
1620.697856,-0.172,0.51,0.454,-101.0,,-75.0,-87.0
1620.747904,-0.328,0.952,0.336,-101.0,,-75.0,-87.0
1620.797952,-0.24,0.728,0.348,-101.0,,-75.0,-87.0
1620.848,-0.38,0.522,0.504,-101.0,,-75.0,-87.0
1620.898856,-0.474,0.822,0.71,-86.0,,,-87.0
1620.948904,-0.53,0.608,0.684,-86.0,,,-87.0
1620.998952,-0.334,0.198,0.268,-86.0,,,-87.0
1621.049,-0.264,0.614,0.308,-86.0,,,-87.0
1621.098856,-0.654,0.91,0.482,-87.0,,-76.0,-86.0
1621.148904,-1.134,0.46,0.386,-87.0,,-76.0,-86.0
1621.198952,-1.648,1.888,0.598,-87.0,,-76.0,-86.0
1621.249,-1.15,0.094,0.684,-87.0,,-76.0,-86.0
1621.298856,-0.622,0.082,0.36,-87.0,,-75.0,-82.0
1621.348904,-0.436,0.208,0.254,-87.0,,-75.0,-82.0
1621.398952,-0.27,0.68,0.302,-87.0,,-75.0,-82.0
1621.449,-0.628,1.004,0.326,-87.0,,-75.0,-82.0
1621.498856,-1.16,1.126,0.432,-101.0,,-75.0,-91.0
1621.548904,-0.856,0.51,0.832,-101.0,,-75.0,-91.0
1621.598952,-0.478,0.326,0.654,-101.0,,-75.0,-91.0
1621.649,-0.2,0.31,0.376,-101.0,,-75.0,-91.0
1621.698856,0.088,0.422,0.284,-81.0,,-77.0,-81.0
1621.748904,0.152,0.638,-0.106,-81.0,,-77.0,-81.0
1621.798952,-0.984,1.618,0.044,-81.0,,-77.0,-81.0
1621.849,-1.466,-0.072,0.176,-81.0,,-77.0,-81.0
1621.899856,-0.756,0.432,0.16,-85.0,,-76.0,-86.0
1621.949904,-0.798,0.162,0.192,-85.0,,-76.0,-86.0
1621.999952,-0.442,0.374,0.242,-85.0,,-76.0,-86.0
1622.05,-0.894,0.352,0.312,-85.0,,-76.0,-86.0
1622.099856,-1.8,1.01,0.326,-81.0,,-76.0,-84.0
1622.149904,-1.214,0.278,0.504,-81.0,,-76.0,-84.0
1622.199952,-0.978,0.396,0.358,-81.0,,-76.0,-84.0
1622.25,-1.434,-0.442,0.738,-81.0,,-76.0,-84.0
1622.299856,-1.49,0.718,0.81,-74.0,,-74.0,-82.0
1622.349904,-0.122,0.504,0.422,-74.0,,-74.0,-82.0
1622.399952,-0.12,0.61,-0.128,-74.0,,-74.0,-82.0
1622.45,-0.242,0.972,-0.302,-74.0,,-74.0,-82.0
1622.499856,-0.208,0.944,-0.306,-75.0,,-73.0,-87.0
1622.549904,-0.292,0.898,-0.008,-75.0,,-73.0,-87.0
1622.599952,-0.322,0.774,0.016,-75.0,,-73.0,-87.0
1622.65,-0.264,0.64,0.162,-75.0,,-73.0,-87.0
1622.699856,-0.148,0.732,0.418,-71.0,,-82.0,-90.0
1622.749904,-0.346,1.04,0.288,-71.0,,-82.0,-90.0
1622.799952,-0.64,1.288,0.032,-71.0,,-82.0,-90.0
1622.85,-1.064,1.584,0.158,-71.0,,-82.0,-90.0
1622.900856,-0.992,1.33,0.812,-69.0,,-75.0,-97.0
1622.950904,-0.784,0.774,0.816,-69.0,,-75.0,-97.0
1623.000952,-0.35,0.466,0.662,-69.0,,-75.0,-97.0
1623.051,-0.126,0.166,0.504,-69.0,,-75.0,-97.0
1623.100856,0.042,0.632,0.188,-72.0,,-72.0,-91.0
1623.150904,-0.296,1.458,-0.09,-72.0,,-72.0,-91.0
1623.200952,-0.642,1.34,-0.052,-72.0,,-72.0,-91.0
1623.251,-0.762,1.016,0.28,-72.0,,-72.0,-91.0
1623.300856,-0.382,0.71,0.268,-71.0,,-76.0,
1623.350904,-0.206,0.668,0.132,-71.0,,-76.0,
1623.400952,-0.098,0.88,-0.046,-71.0,,-76.0,
1623.451,-0.228,0.862,-0.068,-71.0,,-76.0,
1623.500856,-0.44,0.896,0.006,-77.0,,-80.0,-96.0
1623.550904,-0.722,0.83,0.144,-77.0,,-80.0,-96.0
1623.600952,-0.818,0.828,0.316,-77.0,,-80.0,-96.0
1623.651,-0.592,0.624,0.382,-77.0,,-80.0,-96.0
1623.700856,-0.258,0.82,0.446,-78.0,,-77.0,
1623.750904,-0.316,0.972,0.354,-78.0,,-77.0,
1623.800952,-0.336,0.674,0.128,-78.0,,-77.0,
1623.851,-0.16,0.638,0.172,-78.0,,-77.0,
1623.900856,-0.064,0.83,0.172,-71.0,,-79.0,
1623.950904,-0.064,0.864,0.104,-71.0,,-79.0,
1624.000952,-0.146,1.004,-0.008,-71.0,,-79.0,
1624.051,-0.352,1.296,-0.036,-71.0,,-79.0,
1624.101856,-0.472,1.166,-0.02,-89.0,,-88.0,-99.0
1624.151904,-0.45,1.248,-0.05,-89.0,,-88.0,-99.0
1624.201952,-0.846,1.272,-0.264,-89.0,,-88.0,-99.0
1624.252,-0.804,0.96,-0.306,-89.0,,-88.0,-99.0
1624.301856,-0.746,0.624,-0.208,-98.0,,-93.0,-99.0
1624.351904,-0.616,0.656,-0.14,-98.0,,-93.0,-99.0
1624.401952,-0.59,0.678,-0.152,-98.0,,-93.0,-99.0
1624.452,-0.494,0.59,-0.158,-98.0,,-93.0,-99.0
1624.501856,-0.546,0.662,-0.026,,,-101.0,-92.0
1624.551904,-0.54,0.696,0.192,,,-101.0,-92.0
1624.601952,-0.536,1.012,0.204,,,-101.0,-92.0
1624.652,-0.512,1.03,0.246,,,-101.0,-92.0
1624.901856,-0.438,0.774,0.124,,,,-98.0
1624.951904,-0.658,0.882,0.232,,,,-98.0
1625.001952,-0.554,1.014,-0.052,,,,-98.0
1625.052,-0.578,0.708,0.166,,,,-98.0
1625.102856,-0.772,1.206,-0.03,,,-100.0,-85.0
1625.152904,-0.592,0.624,-0.056,,,-100.0,-85.0
1625.202952,-0.506,0.796,-0.098,,,-100.0,-85.0
1625.253,-0.408,0.822,-0.08,,,-100.0,-85.0
1625.302856,-0.41,0.776,-0.01,,,-91.0,
1625.352904,-0.53,0.88,-0.014,,,-91.0,
1625.402952,-0.688,1.09,-0.068,,,-91.0,
1625.453,-0.552,0.78,-0.168,,,-91.0,
1625.502856,-0.202,0.93,-0.096,-101.0,,-86.0,
1625.552904,-0.068,1.002,0.322,-101.0,,-86.0,
1625.602952,-0.136,0.796,0.454,-101.0,,-86.0,
1625.653,-0.24,0.926,-0.058,-101.0,,-86.0,
1625.702856,-0.224,1.184,-0.222,,,-88.0,
1625.752904,-0.282,0.846,0.136,,,-88.0,
1625.802952,-0.27,0.86,0.076,,,-88.0,
1625.853,-0.2,0.928,-0.02,,,-88.0,
1625.902856,-0.144,0.912,-0.052,,,-89.0,-95.0
1625.952904,-0.082,0.926,0.048,,,-89.0,-95.0
1626.002952,-0.006,0.832,0.07,,,-89.0,-95.0
1626.053,0.072,0.85,0.044,,,-89.0,-95.0
1626.103856,0.066,0.894,-0.008,-104.0,,-92.0,
1626.153904,-0.014,0.832,0.034,-104.0,,-92.0,
1626.203952,-0.264,0.88,-0.014,-104.0,,-92.0,
1626.254,-0.442,0.838,-0.104,-104.0,,-92.0,
1626.303856,-0.482,0.904,-0.056,-93.0,,-84.0,-88.0
1626.353904,-0.42,0.952,-0.098,-93.0,,-84.0,-88.0
1626.403952,-0.738,0.932,-0.078,-93.0,,-84.0,-88.0
1626.454,-0.618,0.798,-0.104,-93.0,,-84.0,-88.0
1626.503856,-0.386,0.872,-0.272,-98.0,,-90.0,-104.0
1626.553904,-0.154,1.052,-0.452,-98.0,,-90.0,-104.0
1626.603952,-0.506,0.642,-0.436,-98.0,,-90.0,-104.0
1626.654,-0.676,0.766,-0.24,-98.0,,-90.0,-104.0
1626.703856,-0.596,0.384,-0.368,-101.0,,-84.0,
1626.753904,-1.376,0.158,-0.068,-101.0,,-84.0,
1626.803952,-0.172,1.208,-0.044,-101.0,,-84.0,
1626.854,0.044,1.158,0.214,-101.0,,-84.0,
1626.903856,-0.264,1.054,0.38,-95.0,,-89.0,
1626.953904,-0.826,0.46,-0.126,-95.0,,-89.0,
1627.003952,-0.706,0.456,0.43,-95.0,,-89.0,
1627.054,-0.142,1.15,0.53,-95.0,,-89.0,
1627.104856,-1.152,0.39,0.246,-99.0,,-93.0,-102.0
1627.154904,-0.552,0.856,0.536,-99.0,,-93.0,-102.0
1627.204952,-0.74,0.718,0.646,-99.0,,-93.0,-102.0
1627.255,-0.97,-0.132,-0.276,-99.0,,-93.0,-102.0
1627.304856,-0.328,1.564,-0.98,,,-91.0,
1627.354904,-0.392,0.824,-0.27,,,-91.0,
1627.404952,-0.34,0.866,-0.148,,,-91.0,
1627.455,-0.202,0.688,0.028,,,-91.0,
1627.504856,-0.228,0.712,0.088,-100.0,,,
1627.554904,-0.354,0.924,0.016,-100.0,,,
1627.604952,-0.398,0.982,0.022,-100.0,,,
1627.655,-0.4,0.83,0.128,-100.0,,,
1627.704856,-0.31,0.758,0.158,,,-88.0,-90.0
1627.754904,-0.226,0.816,0.084,,,-88.0,-90.0
1627.804952,-0.16,0.83,0.038,,,-88.0,-90.0
1627.855,-0.152,0.862,-0.02,,,-88.0,-90.0
1627.904856,-0.196,0.91,-0.04,-104.0,,,-93.0
1627.954904,-0.232,0.958,-0.116,-104.0,,,-93.0
1628.004952,-0.26,0.968,-0.138,-104.0,,,-93.0
1628.055,-0.242,0.94,-0.166,-104.0,,,-93.0
1628.105856,-0.282,0.912,-0.158,,,-98.0,
1628.155904,-0.436,0.864,-0.162,,,-98.0,
1628.205952,-0.462,0.76,-0.136,,,-98.0,
1628.256,-0.562,0.722,-0.11,,,-98.0,
1628.305856,-0.584,0.732,-0.068,-97.0,,-78.0,
1628.355904,-0.73,0.716,-0.026,-97.0,,-78.0,
1628.405952,-0.754,0.648,-0.018,-97.0,,-78.0,
1628.456,-0.76,0.694,0.014,-97.0,,-78.0,
1628.505856,-0.756,0.738,0.054,-95.0,,-86.0,-94.0
1628.555904,-0.704,0.744,0.078,-95.0,,-86.0,-94.0
1628.605952,-0.634,0.72,0.024,-95.0,,-86.0,-94.0
1628.656,-0.6,0.68,-0.032,-95.0,,-86.0,-94.0
1628.705856,-0.688,0.664,-0.024,-88.0,,-83.0,-98.0
1628.755904,-0.788,0.638,0.012,-88.0,,-83.0,-98.0
1628.805952,-0.882,0.614,0.03,-88.0,,-83.0,-98.0
1628.856,-0.82,0.546,0.086,-88.0,,-83.0,-98.0
1628.905856,-0.652,0.53,0.194,,,-91.0,
1628.955904,-0.704,0.536,0.178,,,-91.0,
1629.005952,-0.848,0.472,0.156,,,-91.0,
1629.056,-0.844,0.438,0.14,,,-91.0,
1629.105856,-0.776,0.47,0.158,,,-94.0,-94.0
1629.155904,-0.702,0.51,0.158,,,-94.0,-94.0
1629.205952,-0.712,0.624,0.192,,,-94.0,-94.0
1629.256,-0.756,0.544,0.196,,,-94.0,-94.0
1629.306856,-0.81,0.59,0.22,,,,-96.0
1629.356904,-0.744,0.608,0.228,,,,-96.0
1629.406952,-0.72,0.632,0.172,,,,-96.0
1629.457,-0.74,0.732,0.134,,,,-96.0
1629.506856,-0.738,0.71,0.028,,,,-80.0
1629.556904,-0.864,0.7,-0.05,,,,-80.0
1629.606952,-0.866,0.492,-0.008,,,,-80.0
1629.657,-0.776,0.408,0.008,,,,-80.0
1629.706856,-0.656,0.402,0.024,,,-99.0,-83.0
1629.756904,-0.56,0.454,0.032,,,-99.0,-83.0
1629.806952,-0.628,0.636,0.112,,,-99.0,-83.0
1629.857,-0.754,0.806,0.19,,,-99.0,-83.0
1629.906856,-0.838,0.688,0.264,,,,-89.0
1629.956904,-0.866,0.55,0.344,,,,-89.0
1630.006952,-0.844,0.536,0.334,,,,-89.0
1630.057,-0.794,0.59,0.178,,,,-89.0
1630.106856,-0.762,0.668,0.076,,,,-98.0
1630.156904,-0.824,0.72,0.044,,,,-98.0
1630.206952,-0.8,0.672,0.056,,,,-98.0
1630.257,-0.738,0.552,0.08,,,,-98.0
1630.507856,-0.57,0.55,0.316,,,-95.0,-101.0
1630.557904,-0.602,0.604,0.318,,,-95.0,-101.0
1630.607952,-0.73,0.59,0.262,,,-95.0,-101.0
1630.658,-1.122,0.336,0.774,,,-95.0,-101.0
1630.707856,-0.834,0.46,0.272,,,,-91.0
1630.757904,-0.818,0.42,0.184,,,,-91.0
1630.807952,-0.634,0.368,0.148,,,,-91.0
1630.858,-0.648,0.472,0.134,,,,-91.0
1631.308856,-0.672,0.28,0.078,,,,-99.0
1631.358904,-0.656,0.326,0.008,,,,-99.0
1631.408952,-0.874,0.432,-0.08,,,,-99.0
1631.459,-1.158,0.606,-0.148,,,,-99.0
1631.708856,-0.832,0.448,0.072,,,,-91.0
1631.758904,-0.842,0.482,0.096,,,,-91.0
1631.808952,-1.23,0.526,0.088,,,,-91.0
1631.859,-1.16,0.292,0.214,,,,-91.0
1632.108856,-0.638,0.646,0.434,,,,-102.0
1632.158904,-0.62,0.752,0.4,,,,-102.0
1632.208952,-0.416,1.03,0.224,,,,-102.0
1632.259,-0.146,1.35,0.308,,,,-102.0
1632.309856,0.072,1.414,0.268,,,,-98.0
1632.359904,-0.514,1.47,0.096,,,,-98.0
1632.409952,-0.212,1.038,0.284,,,,-98.0
1632.46,-0.352,1.054,0.236,,,,-98.0
1632.709856,-0.546,0.332,0.414,,,,-89.0
1632.759904,-0.676,0.37,0.518,,,,-89.0
1632.809952,-0.93,0.134,0.644,,,,-89.0
1632.86,-0.986,0.046,0.754,,,,-89.0
1632.909856,-0.968,-0.2,0.76,,,,-96.0
1632.959904,-0.836,0.19,0.664,,,,-96.0
1633.009952,-0.826,0.37,1.068,,,,-96.0
1633.06,-1.152,-0.122,0.828,,,,-96.0
1633.309856,-0.216,0.928,-0.188,,,,-98.0
1633.359904,-0.346,0.462,-0.154,,,,-98.0
1633.409952,-0.202,0.526,-0.128,,,,-98.0
1633.46,-0.328,0.414,-0.074,,,,-98.0
1633.510856,-0.436,0.336,-0.066,,,,-90.0
1633.560904,-0.72,0.19,0.062,,,,-90.0
1633.610952,-0.944,0.206,0.088,,,,-90.0
1633.661,-1.54,0.428,0.052,,,,-90.0
1633.710856,-1.48,0.094,0.062,,,,-94.0
1633.760904,-1.144,0.046,0.188,,,,-94.0
1633.810952,-1.282,0.21,0.326,,,,-94.0
1633.861,-1.106,0.414,0.398,,,,-94.0
1633.910856,-0.896,0.434,0.288,,,,-90.0
1633.960904,-1.21,0.312,0.51,,,,-90.0
1634.010952,-1.088,0.392,0.336,,,,-90.0
1634.061,-1.194,0.514,0.402,,,,-90.0
1634.110856,-1.192,0.344,0.454,,,,-86.0
1634.160904,-1.29,0.248,0.462,,,,-86.0
1634.210952,-0.994,0.524,0.1,,,,-86.0
1634.261,-0.848,0.334,0.166,,,,-86.0
1634.310856,-0.562,0.696,0.444,,,,-89.0
1634.360904,-0.746,0.088,0.498,,,,-89.0
1634.410952,-0.578,-0.05,0.55,,,,-89.0
1634.461,-0.458,0.178,0.598,,,,-89.0
1634.511856,-0.48,0.198,0.61,,,,-86.0
1634.561904,-0.574,0.384,0.58,,,,-86.0
1634.611952,-0.634,0.524,0.376,,,,-86.0
1634.662,-0.974,0.526,0.51,,,,-86.0
1634.911856,-0.708,0.624,0.16,,,,-101.0
1634.961904,-0.786,0.536,0.144,,,,-101.0
1635.011952,-1.15,1.0,0.182,,,,-101.0
1635.062,-1.348,0.464,0.31,,,,-101.0
1635.111856,-1.288,0.684,0.382,,,,-89.0
1635.161904,-1.074,0.578,0.328,,,,-89.0
1635.211952,-1.028,0.53,0.092,,,,-89.0
1635.262,-0.872,0.584,-0.074,,,,-89.0
1635.311856,-0.682,0.302,-0.004,,,,-90.0
1635.361904,-0.444,0.264,0.108,,,,-90.0
1635.411952,-0.248,0.44,0.294,,,,-90.0
1635.462,-0.06,0.86,0.336,,,,-90.0
1635.512856,0.04,0.754,0.274,,,-105.0,
1635.562904,-0.43,0.434,0.716,,,-105.0,
1635.612952,-0.1,0.958,0.46,,,-105.0,
1635.663,-0.19,0.958,0.4,,,-105.0,
1635.712856,-0.282,0.824,0.55,,,,-87.0
1635.762904,-0.312,0.7,0.664,,,,-87.0
1635.812952,-0.24,0.86,0.536,,,,-87.0
1635.863,-0.242,0.846,0.544,,,,-87.0
1635.912856,-0.4,0.818,0.594,,,,-87.0
1635.962904,-0.528,0.816,0.814,,,,-87.0
1636.012952,-0.552,0.782,0.678,,,,-87.0
1636.063,-0.472,1.24,0.632,,,,-87.0
1636.112856,-0.434,1.09,0.644,,,,-91.0
1636.162904,-0.4,0.654,0.462,,,,-91.0
1636.212952,-0.36,0.502,0.304,,,,-91.0
1636.263,-0.258,0.28,0.416,,,,-91.0
1636.312856,-0.208,0.286,0.504,,,,-90.0
1636.362904,-0.466,0.316,0.646,,,,-90.0
1636.412952,-0.592,0.302,0.59,,,,-90.0
1636.463,-0.77,0.3,0.504,,,,-90.0
1636.913856,-0.906,0.504,0.462,,,,-94.0
